1771193859.0593092,BUY 68733.7,68733.70,0.0000
1771193859.5665429,CLOSE_LONG 68737.5,68737.50,0.0055
1771193860.2942107,BUY 68737.5,68737.50,0.0000
1771193860.4031227,SELL 68737.5,68737.50,0.0000
1771193860.5090034,BUY 68738.8,68738.80,0.0000
1771193861.4213421,SELL 68762.4,68762.40,0.0000
1771193861.5257075,BUY 68762.4,68762.40,0.0000
1771193862.509385,CLOSE_LONG 68762.4,68762.40,0.0000
1771193863.3279777,SELL 68742.3,68742.30,0.0000
1771193863.4265924,BUY 68743.8,68743.80,0.0000
1771193864.1679318,SELL 68743.8,68743.80,0.0000
1771193864.269855,BUY 68743.8,68743.80,0.0000
1771193865.4403987,SELL 68754,68754.00,0.0000
1771193865.5417173,CLOSE_SHORT 68744,68744.00,0.0145
1771193866.1980023,SELL 68744,68744.00,0.0000
1771193866.3048053,BUY 68744,68744.00,0.0000
1771193867.150756,SELL 68744,68744.00,0.0000
1771193867.5988019,BUY 68763.5,68763.50,0.0000
1771193868.1823955,SELL 68763.5,68763.50,0.0000
1771193868.391788,BUY 68760.9,68760.90,0.0000
1771193869.1669748,SELL 68760.9,68760.90,0.0000
1771193874.2419956,CLOSE_SHORT 68760.9,68760.90,0.0000
1771193874.8334112,BUY 68760.9,68760.90,0.0000
1771193874.9361348,SELL 68760.9,68760.90,0.0000
1771193880.9215438,BUY 68760.9,68760.90,0.0000
1771193881.0216026,SELL 68748.9,68748.90,0.0000
1771193881.473374,BUY 68748.9,68748.90,0.0000
1771193883.3097646,SELL 68748.9,68748.90,0.0000
1771193883.4106343,BUY 68762.9,68762.90,0.0000
1771193883.6473897,SELL 68748.9,68748.90,0.0000
1771193883.7471242,BUY 68748.9,68748.90,0.0000
1771193883.8512108,CLOSE_LONG 68748.9,68748.90,0.0000
1771193883.9605887,BUY 68764,68764.00,0.0000
1771193890.1092737,SELL 68748.9,68748.90,0.0000
1771193890.2155766,BUY 68761,68761.00,0.0000
1771193897.8441927,SELL 68748.9,68748.90,0.0000
1771193899.5144408,BUY 68757.4,68757.40,0.0000
1771193899.6206415,SELL 68757,68757.00,0.0000
1771198100.428399,BUY 68484.2,68484.20,0.0000
1771198100.5294774,SELL 68484.2,68484.20,0.0000
1771198100.9834769,CLOSE_SHORT 68484.2,68484.20,0.0000
1771198101.1848009,BUY 68488.7,68488.70,0.0000
1771198101.5149322,CLOSE_LONG 68488.7,68488.70,0.0000
1771198102.7730763,SELL 68488.7,68488.70,0.0000
1771198102.8771694,BUY 68488.7,68488.70,0.0000
1771198103.1181145,CLOSE_LONG 68488.7,68488.70,0.0000
1771198103.2214327,BUY 68488.7,68488.70,0.0000
1771198104.515124,CLOSE_LONG 68488.7,68488.70,0.0000
1771198104.6200485,BUY 68497.7,68497.70,0.0000
1771198105.5144863,SELL 68497.7,68497.70,0.0000
1771198105.6145868,BUY 68506.7,68506.70,0.0000
1771198106.6210012,SELL 68506.7,68506.70,0.0000
1771198108.1933877,BUY 68506.7,68506.70,0.0000
1771198108.3001654,SELL 68506.7,68506.70,0.0000
1771198108.5520399,BUY 68506.7,68506.70,0.0000
1771198110.1281204,CLOSE_LONG 68506.7,68506.70,0.0000
